recording,channel,source_channel_index,sample_rate_hz,sample_offset,time_scale,transformation
sub-SD022_ses-01_task-PassiveListen,RAC14,63,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RHC1,66,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RHC2,67,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RHC3,68,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RHC4,69,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RHC5,70,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RHC6,71,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RHC7,72,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RHC8,73,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RHC9,74,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RHC10,75,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RHC11,76,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RHC12,77,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RHC13,78,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RHC14,79,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RHC15,80,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RHC16,81,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RA1,82,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RA2,83,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RA3,84,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RA4,85,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RA5,86,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RA6,87,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RA7,88,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RA8,89,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RA9,90,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RA10,91,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RA11,92,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RA12,93,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RA13,94,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RA14,95,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RA15,96,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RA16,97,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,Grid1,98,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,Grid2,99,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,Grid3,100,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,Grid4,101,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,Grid5,102,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,Grid6,103,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,Grid7,104,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,Grid8,105,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,Grid9,106,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,Grid10,107,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,Grid11,108,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,Grid12,109,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,Grid13,110,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,Grid14,111,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,Grid15,112,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,Grid16,113,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,Grid17,114,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,Grid18,115,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,Grid19,116,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,Grid20,117,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMTP1,137,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMTP2,138,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMTP3,139,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMTP4,140,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMTP5,141,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMTP6,142,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMTP7,143,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMTP8,144,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMTP9,145,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RMTP10,146,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIT1,147,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIT2,148,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIT3,149,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIT4,150,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIT5,151,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIT6,152,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIT7,153,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPIT8,154,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPST1,155,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPST2,156,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPST3,157,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPST4,158,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPST5,159,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPST6,160,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPST7,161,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPST8,162,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RSF1,163,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RSF2,164,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RSF3,165,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RSF4,166,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RSF5,167,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RSF6,168,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAG1,169,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAG2,170,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAG3,171,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAG4,172,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAG5,173,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RAG6,174,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPG1,175,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPG2,176,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPG3,177,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPG4,178,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPG5,179,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPG6,180,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,ROF1,181,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,ROF2,182,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,ROF3,183,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,ROF4,184,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,ROF5,185,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,ROF6,186,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RIT1,187,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RIT2,188,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RIT3,189,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RIT4,190,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RABT1,194,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RABT2,195,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RABT3,196,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RABT4,197,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPBT1,198,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPBT2,199,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPBT3,200,1024.0,0,1,CHANNEL_SELECTION_ONLY
sub-SD022_ses-01_task-PassiveListen,RPBT4,201,1024.0,0,1,CHANNEL_SELECTION_ONLY
