path,story,rate,frames,duration_s,channels,nonfinite,scan
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3801a-ex01_normed.wav,s3801a-ex01,44100,1459782,33.10163265306122,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3801a-ex01_question_normed.wav,s3801a-ex01_question,44100,272288,6.174331065759637,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3802a-ex01_normed.wav,s3802a-ex01,44100,1529220,34.67619047619048,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3802a-ex01_question_normed.wav,s3802a-ex01_question,44100,230458,5.225804988662132,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3902a-ex01_normed.wav,s3902a-ex01,44100,1391515,31.55362811791383,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3902a-ex01_question_normed.wav,s3902a-ex01_question,44100,228413,5.179433106575964,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3902a-ex02_question_normed.wav,s3902a-ex02_question,44100,142708,3.236009070294785,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3903b-ex01_normed.wav,s3903b-ex01,44100,1157755,26.25294784580499,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3903b-ex01_question_normed.wav,s3903b-ex01_question,44100,164532,3.7308843537414966,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3903b-ex02_normed.wav,s3903b-ex02,44100,1452511,32.93675736961451,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s3903b-ex02_question_normed.wav,s3903b-ex02_question,44100,201587,4.571133786848073,1,0,ALL_SAMPLES
/home/fanyu/auditory_simulation_m6a/data/ds004703/v1.1.0/stimuli/all_stimuli/s4001b-ex01_question_normed.wav,s4001b-ex01_question,44100,152939,3.4680045351473923,1,0,ALL_SAMPLES
